identificador,CCID,Data / Entrega,Requisição,Cliente,Local de Entrega,Modelo,SLA de Inserção,SLA de Viagem,SLA de retirada,SLA / Envio ao Brasil,SLA da Operação,Data / Inserção,Data / Chegada no Destino,Data / Retirada,Data / Envio ao Brasil,Data / Brasil,BL,Container,Status / Operação,Reposição,Observação,latitude,longitude
786371,,2024-08-21,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,58,35,12.0,135.0,2024-08-21,2024-10-18,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786376,,2024-11-13,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,55,1,16.0,,2024-11-13,2025-01-07,2025-01-08,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786384,,2024-09-23,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-23,,,,,,,Em viagem,Fora do Prazo,,,
786387,,2024-06-24,,Nkg,Varginha/MG,Tetis Dry,0.0,52,13,,,2024-06-24,2024-08-15,2024-08-28,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786388,,2024-12-10,,Volcafe,Varginha/MG,Tetis Dry,1.0,,,,,2024-12-11,,,,,,,Em viagem,Dentro do Prazo,,,
786389,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786390,,2024-09-14,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,58,1,,,2024-09-14,2024-11-11,2024-11-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786391,,2024-08-30,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-08-30,,,,,,,Em viagem,Fora do Prazo,,,
786392,,2024-11-12,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,24,14,,,2024-11-12,2024-12-06,2024-12-20,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786393,,2024-11-20,,Nkg,Varginha/MG,Tetis Dry,6.0,42,1,16.0,,2024-11-26,2025-01-07,2025-01-08,2025-01-24,,,,Em reversa para o Brasil,Dentro do Prazo,,,
786394,,2024-11-20,,Nkg,Varginha/MG,Tetis Dry,2.0,46,1,16.0,,2024-11-22,2025-01-07,2025-01-08,2025-01-24,,,,Em reversa para o Brasil,Dentro do Prazo,,,
786395,,2024-08-29,,Nkg,Varginha/MG,Tetis Dry,0.0,42,41,8.0,113.0,2024-08-29,2024-10-10,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786396,,2024-12-10,,Cooxupe,Guaxupe/SP,Tetis Dry,1.0,,,,,2024-12-11,,,,,,,Em viagem,Dentro do Prazo,,,
786397,,2024-11-20,,Nkg,Varginha/MG,Tetis Dry,5.0,43,1,16.0,,2024-11-25,2025-01-07,2025-01-08,2025-01-24,,,,Em reversa para o Brasil,Dentro do Prazo,,,
786398,,2024-11-25,,Cooxupe,Guaxupe/SP,Tetis Dry,4.0,,,,,2024-11-29,,,,,,,Em viagem,Dentro do Prazo,,,
786399,,2024-11-01,,Nkg,Varginha/MG,Tetis Dry,0.0,42,4,38.0,,2024-11-01,2024-12-13,2024-12-17,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786400,,2024-08-23,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,52,25,,,2024-08-23,2024-10-14,2024-11-08,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786401,,2024-08-19,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,73,0,,,2024-08-19,2024-10-31,2024-10-31,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786402,,2024-08-19,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,44,21,,,2024-08-19,2024-10-02,2024-10-23,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786403,,2024-11-19,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-19,,,,,,,Em viagem,Dentro do Prazo,,,
786404,,2024-08-19,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,87,0,,,2024-08-19,2024-11-14,2024-11-14,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786405,,2024-11-20,,Volcafe,Varginha/MG,Tetis Dry,3.0,,,,,2024-11-23,,,,,,,Em viagem,Dentro do Prazo,,,
786406,,2024-10-29,,Nkg,Varginha/MG,Tetis Dry,0.0,48,3,,,2024-10-29,2024-12-16,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786407,,2024-10-09,,Nkg,Varginha/MG,Tetis Dry,0.0,51,3,,,2024-10-09,2024-11-29,2024-12-02,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786408,,2024-08-22,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,69,0,,,2024-08-22,2024-10-30,2024-10-30,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786409,,2024-10-08,,Nkg,Varginha/MG,Tetis Dry,0.0,49,,,,2024-10-08,2024-11-26,,,,,,No destino,Fora do Prazo,,,
786410,,2024-07-26,,Nkg,Varginha/MG,Tetis Dry,0.0,54,63,8.0,147.0,2024-07-26,2024-09-18,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786411,,2024-11-13,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-13,,,,,,,Em viagem,Fora do Prazo,,,
786412,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,32.0,,,,,2025-01-03,,,,,,,Em viagem,Dentro do Prazo,,,
786413,,2024-11-06,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,63,1,-351.0,,2024-11-06,2025-01-08,2025-01-09,2024-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786414,,2024-12-05,,Cooxupe,Guaxupe/SP,Tetis Dry,5.0,,,,,2024-12-10,,,,,,,Em viagem,Dentro do Prazo,,,
786415,,2024-04-06,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786416,,2024-10-15,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,85,0,,,2024-10-15,2025-01-08,2025-01-08,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786418,,2024-10-08,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,45,-2,8.0,73.0,2024-10-08,2024-11-22,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786419,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,24.0,,,,,2024-12-26,,,,,,,Em viagem,Dentro do Prazo,,,
786420,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,5.0,,,,,2024-12-07,,,,,,,Em viagem,Dentro do Prazo,,,
786421,,2024-10-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-18,,,,,,,Em viagem,Fora do Prazo,,,
786422,,2024-10-08,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,43,0,8.0,73.0,2024-10-08,2024-11-20,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786423,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Dentro do Prazo,,,
786425,,2024-10-04,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-04,,,,,,,Em viagem,Fora do Prazo,,,
786426,,2024-10-03,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786427,,2024-06-18,,Nkg,Varginha/MG,Tetis Dry,0.0,52,105,12.0,199.0,2024-06-18,2024-08-09,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786428,,2024-10-19,,Nkg,Varginha/MG,Tetis Dry,0.0,82,1,,,2024-10-19,2025-01-09,2025-01-10,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786429,,2024-11-25,,Cooxupe,Guaxupe/SP,Tetis Dry,15.0,,,,,2024-12-10,,,,,,,Em viagem,Dentro do Prazo,,,
786430,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,63,128,,,2024-06-04,2024-08-06,2024-12-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786431,,2024-10-01,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,32,3,,,2024-10-01,2024-11-02,2024-11-05,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786432,,2024-10-02,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-02,,,,,,,Em viagem,Fora do Prazo,,,
786434,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Dentro do Prazo,,,
786435,,2024-09-11,,Nkg,Varginha/MG,Tetis Dry,0.0,92,0,,,2024-09-11,2024-12-12,2024-12-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786436,,2024-10-17,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-10-17,,,,,,,Em viagem,Fora do Prazo,,,
786437,,2024-10-09,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,36,6,8.0,72.0,2024-10-09,2024-11-14,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786452,,2024-09-10,,Nkg,Varginha/MG,Tetis Dry,0.0,90,,,,2024-09-10,2024-12-09,,,,,,No destino,Fora do Prazo,,,
786456,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Dentro do Prazo,,,
786457,,2024-10-04,,Nkg,Varginha/MG,Tetis Dry,0.0,56,3,,,2024-10-04,2024-11-29,2024-12-02,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786458,,2024-10-02,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,40,10,,,2024-10-02,2024-11-11,2024-11-21,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786459,,2024-11-25,,Nkg,Varginha/MG,Tetis Dry,17.0,,,,,2024-12-12,,,,,,,Em viagem,Dentro do Prazo,,,
786460,,2024-11-19,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-19,,,,,,,Em viagem,Dentro do Prazo,,,
786461,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Dentro do Prazo,,,
786462,,2024-09-14,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,58,10,,,2024-09-14,2024-11-11,2024-11-21,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786464,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786466,,2024-09-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-11,,,,,,,Em viagem,Fora do Prazo,,,
786467,,2024-10-29,,Nkg,Varginha/MG,Tetis Dry,0.0,51,0,,,2024-10-29,2024-12-19,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786469,,2024-06-24,,Nkg,Varginha/MG,Tetis Dry,0.0,52,13,,,2024-06-24,2024-08-15,2024-08-28,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786470,,2024-08-20,,Nkg,Varginha/MG,Tetis Dry,0.0,36,58,12.0,136.0,2024-08-20,2024-09-25,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786471,,2024-09-20,,Nkg,Varginha/MG,Tetis Dry,15.0,67,0,,,2024-10-05,2024-12-11,2024-12-11,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786472,,2024-11-19,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-19,,,,,,,Em viagem,Dentro do Prazo,,,
786473,,2024-09-26,,Nkg,Varginha/MG,Tetis Dry,0.0,93,2,,,2024-09-26,2024-12-28,2024-12-30,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786474,,2024-09-12,,Nkg,Varginha/MG,Tetis Dry,0.0,92,0,,,2024-09-12,2024-12-13,2024-12-13,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786475,,2024-09-12,,Nkg,Varginha/MG,Tetis Dry,0.0,92,0,,,2024-09-12,2024-12-13,2024-12-13,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786477,,2024-10-09,,Nkg,Varginha/MG,Tetis Dry,0.0,71,0,,,2024-10-09,2024-12-19,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786478,,2024-09-26,,Nkg,Varginha/MG,Tetis Dry,0.0,50,0,,,2024-09-26,2024-11-15,2024-11-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786480,,2024-08-21,,Nkg,Varginha/MG,Tetis Dry,0.0,57,0,,,2024-08-21,2024-10-17,2024-10-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786481,,,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786482,,2024-10-14,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,88,2,12.0,,2024-10-14,2025-01-10,2025-01-12,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786483,,2024-10-07,,Nkg,Varginha/MG,Tetis Dry,0.0,46,5,,,2024-10-07,2024-11-22,2024-11-27,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786484,,2024-09-19,,Expocaccer,Patrocinio/MG,Tetis Dry,0.0,84,,,,2024-09-19,2024-12-12,,,,,,No destino,Fora do Prazo,,,
786485,,2024-10-09,,Nkg,Varginha/MG,Tetis Dry,0.0,44,0,,,2024-10-09,2024-11-22,2024-11-22,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786486,,2024-06-24,,Volcafe,Varginha/MG,Tetis Dry,0.0,60,91,12.0,193.0,2024-06-24,2024-08-23,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786487,,2024-10-07,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,50,6,,,2024-10-07,2024-11-26,2024-12-02,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786488,,2024-10-15,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,85,0,,,2024-10-15,2025-01-08,2025-01-08,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786491,,2024-10-30,,Nkg,Varginha/MG,Tetis Dry,0.0,48,2,,,2024-10-30,2024-12-17,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786492,,2024-11-26,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,2024-11-26,,,,,,,Em viagem,Dentro do Prazo,,,
786493,,2024-10-16,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,62,0,,,2024-10-16,2024-12-17,2024-12-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786494,,2024-09-24,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-24,,,,,,,Em viagem,Fora do Prazo,,,
786495,,2024-10-08,,Nkg,Varginha/MG,Tetis Dry,0.0,42,9,,,2024-10-08,2024-11-19,2024-11-28,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786496,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,55,0,,,2024-08-27,2024-10-21,2024-10-21,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786497,,2024-10-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-18,,,,,,,Em viagem,Fora do Prazo,,,
786498,,2024-10-22,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-22,,,,,,,Em viagem,Fora do Prazo,,,
786499,,2024-10-19,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-19,,,,,,,Em viagem,Fora do Prazo,,,
786500,,2024-10-02,,Nkg,Varginha/MG,Tetis Dry,0.0,96,-366,,,2024-10-02,2025-01-06,2024-01-06,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786502,,2024-10-09,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-10-09,,,,,,,Em viagem,Fora do Prazo,,,
786504,,2024-11-12,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,37,1,,,2024-11-12,2024-12-19,2024-12-20,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786505,,2024-11-13,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,58,2,12.0,,2024-11-13,2025-01-10,2025-01-12,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786506,,2024-08-13,,Nkg,Varginha/MG,Tetis Dry,0.0,135,,,,2024-08-13,2024-12-26,,,,,,No destino,Fora do Prazo,,,
786507,,2024-06-24,,Nkg,Varginha/MG,Tetis Dry,0.0,52,15,,,2024-06-24,2024-08-15,2024-08-30,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786514,,2024-05-31,,Nkg,Varginha/MG,Tetis Dry,0.0,59,114,8.0,203.0,2024-05-31,2024-07-29,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786516,,2024-07-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,89.0,63,2,29.0,,2024-10-22,2024-12-24,2024-12-26,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786520,,2024-09-11,,Nkg,Varginha/MG,Tetis Dry,0.0,97,0,,,2024-09-11,2024-12-17,2024-12-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786521,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,41,,,,2024-08-27,2024-10-07,,,,,,No destino,Fora do Prazo,,,
786523,,2024-07-22,,Nkg,Varginha/MG,Tetis Dry,0.0,65,58,12.0,165.0,2024-07-22,2024-09-25,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786524,,2024-09-18,,Expocaccer,Patrocinio/MG,Tetis Dry,0.0,84,,,,2024-09-18,2024-12-11,,,,,,No destino,Fora do Prazo,,,
786525,,2024-11-11,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,58,2,14.0,,2024-11-11,2025-01-08,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786527,,2024-08-15,,Nkg,Varginha/MG,Tetis Dry,0.0,28,69,8.0,127.0,2024-08-15,2024-09-12,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786531,,2024-06-07,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,105,,,,2024-06-07,2024-09-20,,,,,,No destino,Fora do Prazo,,,
786532,,2024-11-06,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,64,0,15.0,,2024-11-06,2025-01-09,2025-01-09,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786535,,2024-09-10,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,17,0,,,2024-09-10,2024-09-27,2024-09-27,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786541,,2024-08-15,,Nkg,Varginha/MG,Tetis Dry,0.0,118,0,,,2024-08-15,2024-12-11,2024-12-11,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786543,,2024-11-09,,Nkg,Varginha/MG,Tetis Dry,0.0,38,1,,,2024-11-09,2024-12-17,2024-12-18,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786552,,2024-09-12,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,36,35,12.0,113.0,2024-09-12,2024-10-18,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786553,,2024-09-12,,Nkg,Varginha/MG,Tetis Dry,0.0,71,-31,,,2024-09-12,2024-11-22,2024-10-22,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786554,,2024-11-27,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-27,,,,,,,Em viagem,Dentro do Prazo,,,
786555,,2024-11-06,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,2024-11-06,,,,,,,Em viagem,Fora do Prazo,,,
786556,,2024-10-04,,Nkg,Varginha/MG,Tetis Dry,0.0,4,43,8.0,77.0,2024-10-04,2024-10-08,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786557,,2024-07-23,,Nkg,Varginha/MG,Tetis Dry,176.0,,,,,2025-01-15,,,,,,,Em viagem,Fora do Prazo,,,
786558,,2024-09-10,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-10,,,,,,,Em viagem,Fora do Prazo,,,
786559,,2024-11-12,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,30,3,,,2024-11-12,2024-12-12,2024-12-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786560,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,46.0,,,,,2025-01-17,,,,,,,Em viagem,Dentro do Prazo,,,
786561,,2024-09-06,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-09-06,,,,,,,Em viagem,Fora do Prazo,,,
786562,,2024-10-04,,Nkg,Varginha/MG,Tetis Dry,0.0,53,7,,,2024-10-04,2024-11-26,2024-12-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786563,,2024-07-08,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,2024-07-08,,,,,,,Em viagem,Fora do Prazo,,,
786564,,2024-09-23,,Nkg,Varginha/MG,Tetis Dry,0.0,78,,,,2024-09-23,2024-12-10,,,,,,No destino,Fora do Prazo,,,
786565,,2024-07-05,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-07-05,,,,,,,Em viagem,Fora do Prazo,,,
786566,,2024-11-09,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-09,,,,,,,Em viagem,Fora do Prazo,,,
786567,,2024-09-12,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-12,,,,,,,Em viagem,Fora do Prazo,,,
786568,,2024-11-07,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,62,0,,,2024-11-07,2025-01-08,2025-01-08,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786569,,2024-11-13,,Nkg,Varginha/MG,Tetis Dry,0.0,55,1,16.0,,2024-11-13,2025-01-07,2025-01-08,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786570,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,36.0,,,,,2025-01-07,,,,,,,Em viagem,Dentro do Prazo,,,
786571,,2024-10-18,,Nkg,Varginha/MG,Tetis Dry,0.0,55,,,,2024-10-18,2024-12-12,,,,,,No destino,Fora do Prazo,,,
786572,,2024-08-30,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-08-30,,,,,,,Extraviado,Fora do Prazo,,,
786573,,,,Golden,Santo André/SP,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,Eq. Danificado,,
786574,,2024-11-27,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,44,2,12.0,,2024-11-27,2025-01-10,2025-01-12,2025-01-24,,,,Em reversa para o Brasil,Dentro do Prazo,,,
786575,,2024-10-04,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,83,0,,,2024-10-04,2024-12-26,2024-12-26,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786576,,2024-10-30,,Nkg,Varginha/MG,Tetis Dry,0.0,48,1,,,2024-10-30,2024-12-17,2024-12-18,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786577,,2024-11-12,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,2024-11-12,,,,,,,Extraviado,Fora do Prazo,,,
786578,,2024-10-21,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-21,,,,,,,Em viagem,Fora do Prazo,,,
786579,-,2024-08-19,,Nkg,Varginha/MG,Tetis Dry,0.0,37,58,12.0,137.0,2024-08-19,2024-09-25,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786580,,2024-10-04,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-04,,,,,,,Em viagem,Fora do Prazo,,,
786581,,2024-09-23,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-23,,,,,,,Extraviado,Fora do Prazo,,,
786582,,2024-07-05,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-07-05,,,,,,,Em viagem,Fora do Prazo,,,
786583,,2024-10-08,,Nkg,Varginha/MG,Tetis Dry,0.0,42,6,,,2024-10-08,2024-11-19,2024-11-25,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786584,,2024-11-11,,Expocaccer,Patrocinio/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786585,,2024-08-27,,Expocaccer,Patrocinio/MG,Tetis Dry,0.0,29,58,12.0,129.0,2024-08-27,2024-09-25,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786586,,2024-11-13,,Nkg,Varginha/MG,Tetis Dry,23.0,,,,,2024-12-06,,,,,,,Em viagem,Fora do Prazo,,,
786587,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-12-02,,,,,,,Em viagem,Dentro do Prazo,,,
786588,,2024-10-31,,Nkg,Varginha/MG,Tetis Dry,0.0,40,16,,,2024-10-31,2024-12-10,2024-12-26,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786589,,2024-08-30,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-08-30,,,,,,,Extraviado,Fora do Prazo,,,
786590,,2024-08-24,,Nkg,Varginha/MG,Tetis Dry,0.0,58,0,,,2024-08-24,2024-10-21,2024-10-21,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786591,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786592,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786593,,2024-12-02,,Nkg,Varginha/MG,Tetis Dry,45.0,,,,,2025-01-16,,,,,,,Em viagem,Dentro do Prazo,,,
786594,,2024-08-09,,Nkg,Varginha/MG,Tetis Dry,0.0,96,2,,,2024-08-09,2024-11-13,2024-11-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786596,,2024-08-19,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,59,0,,,2024-08-19,2024-10-17,2024-10-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786597,,2024-05-02,,Nkg,Varginha/MG,Tetis Dry,0.0,96,,,,2024-05-02,2024-08-06,,,,,,No destino,Fora do Prazo,,,
786598,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786599,,2024-11-12,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,37,1,,,2024-11-12,2024-12-19,2024-12-20,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
