id;identificador;CCID;Data / Entrega;Requisição;Cliente;Local de Entrega;Modelo;SLA de Inserção;SLA de Viagem;SLA de retirada;SLA / Envio ao Brasil;SLA da Operação;Data / Inserção;Data / Chegada no Destino;Data / Retirada;Data / Envio ao Brasil;Data / Brasil;BL;Container;Status / Operação;Reposição;Observação;latitude;longitude;Data / Embarque Maritimo;Data / Desembarque Maritimo;SLA Terrestre;SLA Maritimo;Local;Status do Container;Data do Desembarque
778;791126;;01/10/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;01/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
779;791131;;21/10/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;66;4;25,00;;21/10/2024;26/12/2024;30/12/2024;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
780;791132;;23/07/2024;;Nkg;Varginha/MG;Tetis Dry;135;;;;;05/12/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
781;791136;;02/09/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;65;;;;02/09/2024;06/11/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
782;791138;;15/10/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;15/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
783;791139;;11/11/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Fora do Prazo;;;;;;;;;;
784;791140;;13/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;13/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
785;791141;;29/11/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;10;3;;;29/11/2024;09/12/2024;12/12/2024;;;;;Retirado, Ag. Envio;Dentro do Prazo;;;;;;;;;;
786;791142;;13/09/2024;;Volcafe;Varginha/MG;Tetis Dry;0;62;6;8,00;98,00;13/09/2024;14/11/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
787;791143;;30/08/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;80;;;;30/08/2024;18/11/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
788;791144;;02/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;02/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
789;791145;;10/09/2024;;Nkg;Varginha/MG;Tetis Dry;0;99;1;;;10/09/2024;18/12/2024;19/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
790;791147;;09/10/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;83;9;15,00;;09/10/2024;31/12/2024;09/01/2025;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
791;791148;;20/11/2024;;Nkg;Varginha/MG;Tetis Dry;3;31;367;-336,00;;23/11/2024;24/12/2024;26/12/2025;24/01/2025;;;;Em reversa para o Brasil;Dentro do Prazo;;;;;;;;;;
792;791149;;29/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;51;;;;29/10/2024;19/12/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
793;791150;;10/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;10/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
794;791151;;30/08/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;30/08/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
795;791158;;29/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;107;-1;;;29/07/2024;13/11/2024;12/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
796;791169;;13/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;13/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
797;791171;;15/08/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;15/08/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
798;791172;;06/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;06/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
799;791174;;06/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;06/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
800;791175;;17/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;17/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
801;791177;;25/11/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;4;;;;;29/11/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
802;791178;;27/08/2024;;Nkg;Varginha/MG;Tetis Dry;0;44;43;12,00;129,00;27/08/2024;10/10/2024;22/11/2024;04/12/2024;03/01/2025;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
803;791179;;09/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;36;6;8,00;72,00;09/10/2024;14/11/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
804;791180;;08/05/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;58;3;;;08/05/2024;05/07/2024;08/07/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
805;791181;;05/04/2024;;Nkg;Varginha/MG;Tetis Dry;0;116;0;;;05/04/2024;30/07/2024;30/07/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
806;791183;;08/11/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;5;36;;;;13/11/2024;19/12/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
807;791187;;18/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;18/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
808;791188;;13/05/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;85;108;12,00;235,00;13/05/2024;06/08/2024;22/11/2024;04/12/2024;03/01/2025;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
809;791189;;25/08/2024;;Nkg;Varginha/MG;Tetis Dry;0;43;10;;;25/08/2024;07/10/2024;17/10/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
810;791191;;17/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;17/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
811;791193;;28/08/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;72;;;;28/08/2024;08/11/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
812;791195;;23/09/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;23/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
813;791197;;11/10/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;11/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
814;791198;;21/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;21/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
815;791201;;11/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;11/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
816;791202;;11/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Fora do Prazo;;;;;;;;;;
817;791204;;13/11/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;13/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
818;791206;;28/08/2024;;Nkg;Varginha/MG;Tetis Dry;0;79;0;;;28/08/2024;15/11/2024;15/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
819;791207;;07/10/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;56;17;;;07/10/2024;02/12/2024;19/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
820;791210;;13/11/2024;;AltoCafezal;Patrocinio/MG;Tetis Dry;0;36;;;;13/11/2024;19/12/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
821;791211;;28/08/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;94;2;;;28/08/2024;30/11/2024;02/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
822;791213;;21/07/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;68;75;;;21/07/2024;27/09/2024;11/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
823;791214;;06/06/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;91;76;8,00;197,00;06/06/2024;05/09/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
824;791216;;25/10/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;45;0;;;25/10/2024;09/12/2024;09/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
825;791217;;14/06/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;83;76;8,00;189,00;14/06/2024;05/09/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
826;791219;;28/10/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;45;3;;;28/10/2024;12/12/2024;15/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
827;791220;;12/05/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;78;114;8,00;222,00;12/05/2024;29/07/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
828;791225;;26/08/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;26/08/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
829;791227;;23/09/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;23/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
830;791229;;29/05/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;56;0;;;29/05/2024;24/07/2024;24/07/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
831;791230;;18/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;18/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
832;791231;;10/09/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;10/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
833;791234;;31/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;43;5;;;31/10/2024;13/12/2024;18/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
834;791235;;02/10/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;43;8;12,00;93,00;02/10/2024;14/11/2024;22/11/2024;04/12/2024;03/01/2025;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
835;791237;;10/09/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;10/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
836;791241;;12/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;12/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
837;791242;;14/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;-313;;;;14/11/2024;06/01/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
838;791243;;09/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;44;3;;;09/10/2024;22/11/2024;25/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
839;791244;;13/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;13/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
840;791245;;10/09/2024;;Nkg;Varginha/MG;Tetis Dry;28;42;7;;;08/10/2024;19/11/2024;26/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
841;791254;;09/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;93;0;14,00;;09/10/2024;10/01/2025;10/01/2025;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
842;791256;;25/11/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;10;;;;;05/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
843;791257;;18/11/2024;;Volcafe;Varginha/MG;Tetis Dry;0;51;2;14,00;;18/11/2024;08/01/2025;10/01/2025;24/01/2025;;;;Em reversa para o Brasil;Dentro do Prazo;;;;;;;;;;
844;791258;;07/11/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;07/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
845;791259;;;;Nkg;Varginha/MG;Tetis Dry;0;;;;;;;;;;;;Extraviado;Fora do Prazo;;;;;;;;;;
846;791260;;02/12/2024;;Volcafe;Varginha/MG;Tetis Dry;21;;;;;23/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
847;791262;;30/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;106;0;;;30/07/2024;13/11/2024;13/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
848;791263;;;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;;;;;;;;Extraviado;Fora do Prazo;;;;;;;;;;
849;791264;;07/10/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;50;2;;;07/10/2024;26/11/2024;28/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
850;791265;;20/09/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;20/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
851;791266;;31/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;31/07/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
852;791267;;27/08/2024;;Nkg;Varginha/MG;Tetis Dry;0;62;3;;;27/08/2024;28/10/2024;31/10/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
853;791268;;26/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;26/11/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
854;791269;;21/06/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;47;0;;;21/06/2024;07/08/2024;07/08/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
855;791271;;02/12/2024;;Nkg;Varginha/MG;Tetis Dry;46;;;;;17/01/2025;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
856;791274;;07/10/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;07/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
857;791278;;09/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;51;3;;;09/10/2024;29/11/2024;02/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
858;791279;;17/10/2024;;Volcafe;Varginha/MG;Tetis Dry;0;68;1;;;17/10/2024;24/12/2024;25/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
859;791280;;11/09/2024;;Nkg;Varginha/MG;Tetis Dry;0;97;1;;;11/09/2024;17/12/2024;18/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
860;791281;;02/12/2024;;Nkg;Varginha/MG;Tetis Dry;9;;;;;11/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
861;791284;;26/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;26/11/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
862;791285;;06/06/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;60;109;12,00;211,00;06/06/2024;05/08/2024;22/11/2024;04/12/2024;03/01/2025;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
863;791287;;05/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;05/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
864;791288;;07/10/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;56;3;;;07/10/2024;02/12/2024;05/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
865;791290;;04/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;49;12;;;04/10/2024;22/11/2024;04/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
866;791291;;10/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;10/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
867;791297;;11/06/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;56;106;8,00;192,00;11/06/2024;06/08/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
868;791298;;14/10/2024;;CarmoCoffee;Tres Coraçoes/MG;Tetis Dry;0;65;373;-336,00;;14/10/2024;18/12/2024;26/12/2025;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
869;791299;;29/05/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;72;18;;;29/05/2024;09/08/2024;27/08/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
870;791300;;09/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;41;1;8,00;72,00;09/10/2024;19/11/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
871;791302;;13/11/2024;;CarmoCoffee;Tres Coraçoes/MG;Tetis Dry;0;36;1;;;13/11/2024;19/12/2024;20/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
872;791305;;29/08/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;74;0;;;29/08/2024;11/11/2024;11/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
873;791306;;01/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;42;3;;;01/11/2024;13/12/2024;16/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
874;791309;;17/04/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;38;;;;17/04/2024;25/05/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
875;791310;;26/04/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;26/04/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
876;791314;;12/09/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;12/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
877;791319;;27/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;42;2;14,00;;27/11/2024;08/01/2025;10/01/2025;24/01/2025;;;;Em reversa para o Brasil;Dentro do Prazo;;;;;;;;;;
878;791320;;29/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;72;-23;;;29/10/2024;09/01/2025;17/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
879;791326;;30/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;161;;;;30/07/2024;07/01/2025;;;;;;No destino;Fora do Prazo;;;;;;;;;;
880;791328;;01/11/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;70;;;;;10/01/2025;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
881;791329;;20/11/2024;;CarmoCoffee;Tres Coraçoes/MG;Tetis Dry;0;29;1;;;20/11/2024;19/12/2024;20/12/2024;;;;;Retirado, Ag. Envio;Dentro do Prazo;;;;;;;;;;
882;791330;;;;Golden;Santo André/SP;Tetis Dry;0;;;;;;;;;;;;Estoque Cliente;Fora do Prazo;Eq. Não Encontrado;;;;;;;;;
883;791341;;09/08/2024;;Nkg;Varginha/MG;Tetis Dry;0;117;0;;;09/08/2024;04/12/2024;04/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
884;791342;;08/06/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;94;71;8,00;195,00;08/06/2024;10/09/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
885;791353;;19/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;19/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
886;791354;;25/11/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;4;;;;;29/11/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
887;791356;;25/11/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;4;;;;;29/11/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
888;791359;;11/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;11/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
889;791361;;08/11/2024;;Expocaccer;Patrocinio/MG;Tetis Dry;0;;;;;08/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
890;791362;;11/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;11/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
891;791366;;28/08/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;51;0;;;28/08/2024;18/10/2024;18/10/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
892;791370;;30/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;44;3;;;30/10/2024;13/12/2024;16/12/2024;;;MAEU245893092;TEMU5076534;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
893;791371;;;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;;;;;;;;Extraviado;Fora do Prazo;;;;;;;;;;
894;791377;;27/08/2024;;Nkg;Varginha/MG;Tetis Dry;0;45;40;8,00;115,00;27/08/2024;11/10/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
895;791395;;29/05/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;78;;;;29/05/2024;15/08/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
896;791403;;12/05/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;78;114;8,00;222,00;12/05/2024;29/07/2024;20/11/2024;28/11/2024;20/12/2024;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
897;791415;;28/05/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;71;49;;;28/05/2024;07/08/2024;25/09/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
898;791417;;19/11/2024;;CarmoCoffee;Tres Coraçoes/MG;Tetis Dry;0;31;3;;;19/11/2024;20/12/2024;23/12/2024;;;;;Retirado, Ag. Envio;Dentro do Prazo;;;;;;;;;;
899;791419;;02/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;45;11;;;02/07/2024;16/08/2024;27/08/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
900;791420;;03/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;44;;;;03/07/2024;16/08/2024;;;;;;No destino;Fora do Prazo;;;;;;;;;;
901;791424;;30/08/2024;;BourbonCoffe;Poços de Caldas/MG;Tetis Dry;0;;;;;30/08/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
902;791426;;30/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;49;0;;;30/10/2024;18/12/2024;18/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
903;791431;;01/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;32;3;;;01/10/2024;02/11/2024;05/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
904;791432;;29/08/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;74;38;;;29/08/2024;11/11/2024;19/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
905;791435;;02/12/2024;;Nkg;Varginha/MG;Tetis Dry;9;;;;;11/12/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
906;791441;;;;Nkg;Varginha/MG;Tetis Dry;0;;;;;;;;;;;;Extraviado;Fora do Prazo;;;;;;;;;;
907;791443;;02/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;50;78;;;02/07/2024;21/08/2024;07/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
908;791446;;06/11/2024;;CarmoCoffee;Tres Coraçoes/MG;Tetis Dry;0;64;1;14,00;;06/11/2024;09/01/2025;10/01/2025;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
909;791449;;28/10/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;28/10/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
910;791451;;06/11/2024;;CarmoCoffee;Tres Coraçoes/MG;Tetis Dry;0;62;3;14,00;;06/11/2024;07/01/2025;10/01/2025;24/01/2025;;;;Em reversa para o Brasil;Fora do Prazo;;;;;;;;;;
911;791459;;30/07/2024;;Nkg;Varginha/MG;Tetis Dry;94;69;-23;;;01/11/2024;09/01/2025;17/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
912;791468;;20/09/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;;;;;20/09/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
913;791469;;06/11/2024;;VelosoGreen;Carmo do Paranaiba/MG;Tetis Dry;0;;;;;06/11/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
914;791472;;01/10/2024;;Nkg;Varginha/MG;Tetis Dry;0;71;0;;;01/10/2024;11/12/2024;11/12/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
915;791480;;13/09/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;66;0;;;13/09/2024;18/11/2024;18/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
916;791481;;26/08/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;59;1;;;26/08/2024;24/10/2024;25/10/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
917;791482;;03/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;03/07/2024;;;;;;;Em viagem;Fora do Prazo;;;;;;;;;;
918;791484;;16/11/2024;;Nkg;Varginha/MG;Tetis Dry;0;;;;;16/11/2024;;;;;;;Em viagem;Dentro do Prazo;;;;;;;;;;
919;791485;;14/06/2024;;Cooxupe;Guaxupe/SP;Tetis Dry;0;70;91;12,00;203,00;14/06/2024;23/08/2024;22/11/2024;04/12/2024;03/01/2025;;;Reversa finalizada;Fora do Prazo;;;;;;;;;;
920;791486;;01/10/2024;;VelosoCoffee;Carmo do Paranaiba/MG;Tetis Dry;0;35;4;;;01/10/2024;05/11/2024;09/11/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
921;791487;;02/07/2024;;Nkg;Varginha/MG;Tetis Dry;0;50;43;;;02/07/2024;21/08/2024;03/10/2024;;;;;Retirado, Ag. Envio;Fora do Prazo;;;;;;;;;;
